playlist_id	title	num_tracks	user	like	repost	last_modified	tracks_id
735744267	lil pump	481.0	Althea Ferguson	16	4	2019-03-23T11:55:04.000Z	['467692692', '480200517', '537550962', '403657665', '345948473']
358482179	lil pump	494.0	Mark Tellier	12	1	2017-10-08T18:12:35.000Z	['289638697', '318511652', '304007123', '330243250', '339767079']
360876253	Lil pump	440.0	boss mode	79	8	2018-07-24T15:24:25.000Z	['339767079', '338772973', '347559412', '344148027', '347659467']
346004881	lil pump	442.0	Miles Singleton	10	6	2017-08-17T20:13:46.000Z	['428735910', '332589992', '218390896', '377911460']
302126890	lil pump	458.0	User 892030938	13	3	2017-10-01T18:54:57.000Z	['204735022', '298169427', '98301888', '314361766', '315305313']
405057200	Lil pump	382.0	Lil Rubb	13	1	2018-08-10T04:22:21.000Z	['304007123', '183137193', '239117456', '233496844', '239117191']
358026443	lil pump	427.0	User 1375581	1	3	2020-03-21T22:13:16.000Z	['345565050', '337861748', '336177291', '31614277', '339318387']
197021389	Stella's Coffee House	47.0	Mah	130000	9249	2016-02-17T03:55:51.000Z	['21402225', '37790476', '173772143', '173774759', '74219877']
83230259	Best of House Music (Vol. 01)	30.0	Westcoast Radio (EDM)	797000	4924	2015-02-22T06:00:57.000Z	['846160246', '855803161', '103082310', '38813274', '830689741']
2407971	Slaughterhouse - Welcome to: Our House	16.0	Shady Records	2553	646	2012-08-28T00:28:01.000Z	['57805794', '57805795', '57805796', '57805797', '57805798']
305154885	House	490.0	Mario Calderon	347	21	2017-03-06T06:44:40.000Z	['297528580', '301366250', '308075346', '300775371', '310550781']
115203282	House	415.0	JRY98	330	23	2016-06-01T09:13:40.000Z	['203835542', '143581807', '208970003', '198518955', '196503113']
25711606	House	440.0	JP_Insomniac	335	19	2014-03-06T03:40:16.000Z	['107340428', '111045476', '128659229', '132829560', '108737832']
123062856	House	428.0	_mickyyy	267	20	2015-07-07T18:52:39.000Z	['196847677', '233319125', '223446360']
82677630	house	428.0	Ryan O'Donnell	315	22	2015-02-20T11:15:47.000Z	['143581807', '164108870']
159697216	Drum	468.0	Teka Farfadet	6	1	2017-09-30T00:12:44.000Z	['230333709', '241291775', '244103897', '105743512', '248179531']
316280025	Drum	493.0	moshigh	4	13	2017-04-17T19:50:05.000Z	['296729195', '276081126', '276043478', '249697556', '125176495']
138774609	drum***	443.0	Line	7	145	2015-08-27T11:05:40.000Z	['156607560', '156607551', '78067005', '154753185', '146958360']
194628914	drum	401.0	minipieds	14	2	2016-02-09T23:03:22.000Z	['244198408', '245613550', '244033514', '243558063', '243238729']
79817277	Drum	357.0	rsg	131	0	2015-02-10T18:27:51.000Z	['60972003', '190127393', '190264639', '189084251', '187932088']
701179740	DRUM	359.0	Drummy	73	11	2019-02-04T03:45:32.000Z	['563731947', '420962418', '335129223', '502136820', '546772533']
94318569	Drum	430.0	Tanguss LeMontana	1	26	2015-03-31T13:26:59.000Z	['151327154', '188774546', '190763369', '195166249', '196836298']
572628447	Drum	266.0	Henry Lynch	2	1	2018-08-10T16:51:24.000Z	['348384138', '332894874', '263452847', '428511396']
915647284	Drum	432.0	AH	3	1	2020-01-21T22:45:37.000Z	['430011429', '639746331', '645807537', '375703667', '325520895']
14355128	Drum	308.0	Demian Martin	8	147	2013-11-11T15:50:11.000Z	['115448111', '106150897', '77244108', '128346228', '97812764']
671270943	bar	478.0	User 57020982	2	1	2018-12-25T11:11:06.000Z	['516740064', '480106083', '359935856', '318625928']
206013804	BAR	396.0	User 505459517	13	2	2016-03-15T17:33:06.000Z	['199968280', '182274373', '205325154', '147844560', '224122432']
21452453	bar	379.0	Bar Alon 1	5	1	2014-01-27T21:01:24.000Z	['124926805', '129636189', '143038548', '142840818', '140225743']
1118284096	Cloud Bar: Music Industry Education	6.0	SoundCloud	147	25	2020-08-27T15:55:33.000Z	['882966967', '882967000', '882967054', '889907845', '889907767']
1138039696	Cloud Bar: Hispanic Heritage Month	4.0	SoundCloud	474	35	2020-10-01T18:03:02.000Z	['902845954', '902846152', '902846215', '902845453']
1093348312	Cloud Bar: Music Discovery Today	4.0	SoundCloud	57	6	2020-07-27T13:03:22.000Z	['859156939', '859156954', '859156978', '859272316']
1093407940	Cloud Bar: Live Music From A Distance	4.0	SoundCloud	72	7	2020-07-27T13:03:13.000Z	['859271302', '863321272', '859272319', '859156993']
1093259302	Cloud Bar: The Art of Self Care	4.0	SoundCloud	215	29	2020-07-27T13:03:30.000Z	['859227058', '859034968', '859034983', '859034989']
297693256	bar$	444.0	Chris Hill	3	7	2017-02-05T18:00:43.000Z	['297835063', '308236428', '274445449', '119028622', '306045744']
279785835	bar	415.0	6hundred&66	2	40	2017-02-17T16:32:57.000Z	['210440392', '210440444', '210439685', '210440083', '210439966']
179756779	Electronic	455.0	User 909464046	345	36	2015-12-28T12:16:04.000Z	['238505924', '224981404', '237917296', '234309789', '233153273']
133174493	Electronic	379.0	Victor Pastrana	66	10	2015-08-10T02:55:16.000Z	['217000061', '118526229', '214647495', '202477211']
807065619	ELECTRONIC	500.0	Till You Drop	10	2	2019-06-18T21:16:45.000Z	['631576737', '632459862', '622219413', '614546913', '611191899']
58897428	Electronic	497.0	Dick Long	284	40	2014-11-11T10:02:51.000Z	['97832010', '69124653', '139529758', '78387648', '62649494']
10233195	Electronic	442.0	Jon DeHart	4	21	2013-09-11T05:59:00.000Z	['308628594', '67615113', '297743332', '303844575']
75726317	Electronic	461.0	jannikartuso	52	5	2015-01-27T16:29:03.000Z	['164138555', '173066681', '170202151', '170039654', '188316757']
79727693	Electronic	428.0	ALEX	71	9	2015-02-10T10:54:14.000Z	['164670234', '96565377', '92302065', '187230078', '23100366']
870458807	Electronic	104.0	Broadcast RMUTK	1	7	2019-09-16T12:54:52.000Z	['433344495', '433344222', '433340589', '433336755', '433333833']
289320656	Electronic	494.0	Isaac.	12	57	2018-04-04T04:59:29.000Z	['300987258', '300575552', '293634725', '293635952', '291927472']
271219819	Electronic	468.0	Özge Bayrakdar	41	2	2016-10-29T01:37:42.000Z	['134489822', '278615069', '124147566', '137188233']
730594608	comedy	263.0	mrohde	7	1	2019-03-16T10:21:05.000Z	['608138178', '555191283', '609710886', '553865748', '530524299']
14694476	comedy	160.0	Alejandro Collins 1	50	7	2013-11-15T16:57:42.000Z	['117799844']
619264077	comedy	234.0	Joshua head	36	1	2018-10-09T00:45:55.000Z	['136756939', '146118174', '144726202', '60539904', '110950942']
405424349	comedy	187.0	Alex Nunez	27	2	2017-12-24T10:26:10.000Z	['246538911', '28874099', '11567984', '122838457', '122841062']
229897245	comedy	32.0	user2711918	15	8	2016-05-31T16:16:17.000Z	[]
561995445	comedy	107.0	sal.depetro3@gmail.com	6	2	2018-07-15T16:11:46.000Z	['469368909', '458461914', '455757063', '453441156', '450519825']
690406491	comedy	108.0	Devin Cooper	10	1	2019-01-21T01:21:13.000Z	['343070922', '332582727', '340955723', '341960589', '344060017']
41602604	comedy	142.0	Bourne H	44	7	2014-06-27T04:47:25.000Z	[]
877471243	comedy	142.0	JaeTeezJamz	3	1	2019-09-25T09:34:42.000Z	['289210079', '169224198', '144986130', '129379146', '186019526']
545440587	Comedy	223.0	Jacob Cook	10	0	2019-10-04T18:07:11.000Z	['119230262', '145988897', '139249632', '96789174', '143931027']
345772730	reggae	430.0	Parasite	593	26	2017-08-16T20:45:04.000Z	['267479953', '267478799', '267478942', '267479056', '267478851']
65203304	Reggae	485.0	freshie_topai	219	10	2017-11-20T08:01:17.000Z	['181928360', '170871331', '170871340', '170871364', '170871373']
7220788	Reggae	150.0	Anjo JLGM	3012	674	2013-06-28T12:19:36.000Z	['70777568']
198701592	Reggae	354.0	user881224578	79	4	2016-02-22T03:24:53.000Z	['171100209', '148245343', '142513595', '141580943', '140874169']
182509432	Reggae	31.0	LIL FRO$TY	4418	567	2016-01-05T23:05:34.000Z	['115841065', '90152033', '13505236', '73115570']
176727879	reggae	425.0	Jazz Miller	493	37	2015-12-19T09:10:32.000Z	[]
50685259	Reggae	107.0	Treina Alexander	1049	124	2014-09-13T01:08:37.000Z	['101018408', '75166490', '111785658', '99671841', '12777336']
112587891	Reggae	462.0	Yoyoo1	30	4	2018-11-04T19:20:26.000Z	['202623026', '204759109', '203423442', '85980248', '82657115']
616974411	reggae	420.0	Raden Alby Assegaf	21	1	2018-10-05T13:43:31.000Z	['32900340', '87161867', '25786086', '14698693']
29073243	Reggae	455.0	Talaiasi Fainu	44	4	2014-04-03T00:08:02.000Z	['76898038', '133661967', '1299889', '142657572', '122345827']
617829429	favorite	0.0	Abdul Salam	2	5	2018-10-06T19:17:03.000Z	[]
858000497	Favorite	5.0	Maham Shah	1	2	2019-08-30T08:15:54.000Z	['257567135', '411134457', '146942395', '135809424', '272560761']
358323797	favorite	496.0	Arabella Brown	3	7	2018-01-17T03:28:58.000Z	['342981347', '342981323', '342981325', '326931980', '342981360']
15701288	Favorite	412.0	Sarahrs	1	46	2013-11-27T14:10:22.000Z	['113630267', '113688714', '114201910', '121283050', '109878481']
62032259	favorite	3.0	Nithin Srinivas 2	2	14	2014-12-02T13:56:27.000Z	['430111']
344367959	favorite	35.0	janah	3	1	2017-08-10T22:25:38.000Z	['71673664', '56361908', '224122511', '79755799']
179177470	favorite	339.0	Lydia Mourad	3	12	2019-11-15T17:48:43.000Z	['131236405', '105344959']
531960381	favorite	474.0	farah	0	0	2018-06-01T18:26:04.000Z	['42861830', '36412175', '83337923', '75176528', '71809411']
125820157	Favorite	437.0	jackchandra	6	1	2015-07-17T03:23:35.000Z	['168651030', '213224534', '206407257', '207056331', '211453388']
318953770	favorite	454.0	Mo'men Tarek	1	4	2017-04-28T13:32:27.000Z	['116761875', '116875618', '259158360', '148811464', '162469576']
253394606	TrapHouseJodeci(THJ)	12.0	YE Ali	5683	1289	2016-08-25T07:45:32.000Z	['279800790', '279801208', '279693142', '279800949', '279801043']
669072063	YE ALI	74.0	KRI$TÍÉN	1	159	2019-02-14T09:08:15.000Z	['261058807', '425066457', '328284347', '539815866', '525800250']
852186446	Ye Ali	65.0	Young Barry	2	0	2019-08-22T03:50:29.000Z	['250114673', '171000424', '279693142', '322852950', '228766197']
237979779	ye ali	35.0	badtundra	38	4	2016-07-02T03:46:01.000Z	['250114673', '236574887', '228766197', '273235517', '258810514']
611391279	ye ali	23.0	Ybs Lor Tae Tae	20	5	2018-09-27T00:39:42.000Z	['273235517', '279683871', '279693142', '279800849', '279800949']
297899646	YE Ali	31.0	JusAnotherBirdXo	145	0	2017-02-06T14:26:16.000Z	['282896412', '279683871', '279693142', '279800790', '279800849']
249303000	Ye Ali	30.0	User 869354512	1	19	2016-08-25T18:36:09.000Z	['250114673', '273235517', '270331072', '258810514', '248732424']
289240763	Ye Ali	29.0	user39492015	4	0	2017-01-05T15:29:35.000Z	['279683871', '236574887', '279801136', '279800849', '279802506']
214970571	Ye Ali	18.0	Boy $cout	3	54	2016-04-12T00:09:59.000Z	['236574887', '250114935', '213776859', '223336227', '240261870']
746721672	Juelz - Milo's Song feat. Ye Ali	2.0	Fool's Gold Records	58	15	2019-04-05T23:19:53.000Z	['601478904', '586987278']
617028591	lala romero	41.0	emcclown	1	1	2018-10-05T15:18:20.000Z	['317675488', '317675455', '317675482', '317675491', '317675511']
83472968	Lala Romero	23.0	Diana Lepe (Bonita)	4	3	2015-02-23T01:16:45.000Z	['169659072', '169658997', '169656353', '169656350', '169656342']
119953828	lala romero	21.0	HoOpz Lopez	2	15	2015-06-26T19:10:41.000Z	['169656299', '169656311', '169656319', '169656321', '169656329']
1050312058	lala romero	13.0	Marisela Hauck	1	0	2020-05-13T07:13:25.000Z	['307590750', '307590269', '169656334', '307589642', '307590446']
25957736	Lala Romero	12.0	user628313664	2	7	2014-03-08T04:43:36.000Z	['21347386', '307590636', '307589642', '307590269', '307590446']
41299977	Lala Romero	16.0	lisadlc.530	13	0	2014-06-25T04:16:15.000Z	['10560690', '10560691', '10560692', '10560693', '12910770']
224762401	Lala Romero	1.0	Silent Giant	1	2	2016-05-13T18:54:10.000Z	['263984159']
81499694	Lala Romero	7.0	user10496900	3	1	2015-02-16T08:46:20.000Z	['85263563', '21347386', '169656311', '169656317']
55919031	LaLa Romero	4.0	user182106892	2	1	2014-10-21T04:10:43.000Z	['169656353', '169656297', '169658997', '166152663']
131846242	lala romero???	4.0	Arturo Rios	1	3	2015-08-05T22:03:35.000Z	['21347386', '169656311', '169656315', '169656321']
333716805	Nadia rose	45.0	Cakez Lovez HerLife	4	5	2017-06-27T23:22:04.000Z	['265492811', '306247564', '50354966', '315691145', '321527965']
426769745	nadia rose	20.0	mel jones	3	1	2018-01-19T15:42:01.000Z	['276919659', '265492811', '198796046', '231697294', '256962909']
329413830	Nadia Rose	23.0	Kenya Freeman	2	1	2017-06-09T16:32:07.000Z	['273637583', '239223500', '294050262', '319199123', '298967600']
302815344	nadia rose	15.0	Vincent Briard	2	26	2017-02-25T14:25:22.000Z	['273637583', '265492811', '290870921', '241628844', '284804124']
440324520	nadia rose	14.0	*BlueAngelBarton*	1	1	2018-02-04T14:51:12.000Z	['188362677', '176604712', '198796046', '228228101', '231697294']
1093206319	Nadia Rose	14.0	Naomi_H_Xx	6	0	2020-07-16T13:53:30.000Z	['583437636', '344483128', '264358247', '265492811', '304120756']
1138982872	Nadia Rose	13.0	LadyMissNataka	135	0	2020-10-03T04:51:14.000Z	['188362677', '198796046', '228228101', '307586251', '760748260']
261309053	nadia rose	10.0	Lee Hadaway	1	1	2016-09-22T09:36:48.000Z	['198796046', '239223500', '228228101', '273637583', '265492811']
852626726	Nadia rose	10.0	katsu1	55	1	2019-08-22T19:38:36.000Z	['307586251', '482471289', '198796046', '273637583', '228228101']
239741063	nadia rose	8.0	god	1	4	2016-07-08T22:17:40.000Z	['198796046', '265492811', '258183934', '202836224']
138661314	Entertaiment	157.0	Trần Lê Trung Hiếu	1	7	2018-05-17T07:39:55.000Z	['116367520', '23906842', '163750468', '163750443', '163752103']
657183411	entertaiment	122.0	Dicky Kelana Harahap	1	7	2018-12-04T12:39:06.000Z	['343388733', '499447716', '428304120', '339767079', '318511652']
42644293	entertaiment	54.0	puzi rahayu	4	1	2014-07-06T22:30:19.000Z	['38662823', '134702903', '139171573']
410212043	Entertaiment	52.0	Lê Thị Kim Ngọc	2	0	2017-12-30T07:16:58.000Z	['269757714', '161084205', '223568141', '345492671', '273324680']
447909765	entertaiment	60.0	Анастасія Колпак	6	1	2018-02-13T21:48:54.000Z	['277595353', '245832993', '393978813', '370319732', '278408199']
164204456	entertaiment	26.0	Shin shin chin	1	0	2015-11-11T00:28:28.000Z	['210002474', '205908718', '207711228', '216234146', '196313294']
47958467	entertaiment	27.0	user453835178	0	0	2014-08-22T21:30:30.000Z	['31204641', '157669763', '157669761', '157669759', '157669758']
435104394	Entertaiment.	22.0	sandi mustofa	1	0	2018-01-29T07:49:03.000Z	['297423042', '310640631', '224130047']
102606430	entertaiment	14.0	ToxTo lp	2	0	2015-04-28T15:27:37.000Z	['72358236', '25710434']
83561279	Entertaiment	3.0	Khafid Armadian	5	0	2015-02-23T09:30:50.000Z	['192280049', '191939099']
520856241	Dj	399.0	My Hà	16	4	2018-05-16T05:40:12.000Z	['255193053', '278955819', '222686210', '209779351', '271987080']
283620893	dj	432.0	Mostafa Abdelbar	1	1	2016-12-15T12:43:39.000Z	['125858173', '293149718', '81425969', '299645559']
497290164	Dj	390.0	Quinet	2	2	2018-04-14T01:23:46.000Z	['367269065', '394890927', '384990827', '396697770', '432827853']
17319891	JAZZ	8.0	Dj-ElyeNYC	8635	709	2013-12-16T07:23:26.000Z	['122697626', '78097870', '77193185', '53118307']
720295020	dj	364.0	jennamoor	2	4	2019-03-02T04:46:26.000Z	['207275421', '318905488', '319238451', '603416301']
236100282	DJ Esco - Project E.T.	16.0	Future	179000	276000	2016-06-24T22:16:31.000Z	['270727639', '270727618', '270727583', '270727654', '270727579']
853818863	Dj	479.0	Sdr Amir	12	2	2019-08-24T13:10:39.000Z	['638395377', '661095992', '664712741', '669971477', '656758187']
356603997	dj	483.0	Đạt Ly	4	18	2017-09-30T22:36:43.000Z	['289146125', '251535242', '268004256', '268005988', '252536225']
672137643	DJ	487.0	Erikaa	6	2	2018-12-26T16:20:23.000Z	['529624464', '423200478', '419358040', '443408094', '528533214']
907521220	$in Noodz	12.0	soWAYV	115000	1110	2019-10-25T04:24:34.000Z	['701398060', '701398156', '700927210', '701398300', '686166124']
268083286	Russ	452.0	andy salayandia	2216	230	2016-10-18T00:25:58.000Z	['254281355', '223859535', '257476775', '239731085', '271483747']
329630673	russ	15.0	Vincent Delucia	57	7	2017-06-10T15:09:33.000Z	['259257756', '259258214', '276233032', '245832993', '309689093']
323876912	Russ	417.0	IsThatJulian	1170	52	2017-05-18T00:06:17.000Z	['322127893', '322173885', '321622679', '321606744']
152219699	russ	499.0	russ$	1	27	2015-10-06T15:49:58.000Z	['202828869', '14885195', '407720943', '516811443', '405874194']
361918860	Russ	496.0	Russ Ward	1	39	2017-10-22T14:46:23.000Z	['102448373', '195581115', '225806431', '145747437', '135685176']
239174759	russ	470.0	Alexis Davis	337	50	2016-07-06T20:52:18.000Z	['216772193', '219974994', '232338447', '211499406', '239731085']
290788384	russ	463.0	Adam Rojero	16	1	2017-01-11T09:03:35.000Z	['304747566', '123073145', '328526942', '280186218', '322834362']
301404341	Russ	393.0	User 945264302	68	4	2017-11-04T05:05:58.000Z	['292115501', '288519192', '286871575', '285733898', '282771116']
307696144	russ	460.0	Brennan Mack	33	2	2017-03-15T20:21:04.000Z	['216772193', '227268519', '219974994', '211499406', '254281355']
685284003	Russ	469.0	Russell Glover	1	6	2020-06-04T04:01:18.000Z	['524046369', '547071342', '513550068', '526908681', '245673410']
772221426	Big boi	475.0	mur7f	4	7	2019-06-17T01:43:02.000Z	['156925137', '413250879', '306953430', '153750957', '294319527']
743282157	big boi	488.0	2037570	2	1	2019-04-01T16:01:45.000Z	['574922121', '595990599', '595658826', '590222589', '574858791']
321327956	Big boi	379.0	User 240563552	1	1	2017-05-31T16:37:42.000Z	['262521363', '313167738', '250239943', '307948995', '283042936']
493852884	BIG boi	221.0	Jeremy Jemente	1	9	2018-04-09T15:21:23.000Z	['422177514', '257462032', '386265671', '400204290', '173098663']
965774476	big boi	242.0	User 904278414	3	1	2020-08-12T06:42:20.000Z	['336757734', '337364774', '655472936', '628064979', '689283454']
556831653	big boi	188.0	Oluwaseun Adeyemi	0	0	2018-07-07T23:34:49.000Z	['118679897', '219072241', '153640232', '234470974', '200092510']
1011424789	big boi	210.0	Back Upsage	1	2	2020-03-14T01:46:22.000Z	['677053785', '639260157', '455308965', '502820862', '121170928']
861396149	Big boi	232.0	yungdaggerdeck	3	9	2019-09-04T02:21:43.000Z	['375388256', '624758298', '665884724', '655472936', '621580644']
106948795	Big Boi	123.0	Dedrick Lewis	2	3	2015-05-12T15:40:51.000Z	['174594400', '174593577', '174594307']
825062003	big boi	238.0	chris42069	14	2	2019-07-14T00:26:06.000Z	['421363890', '518964306', '546494133', '298949054', '536510349']
200945424	Dancehall	185.0	Dimitra Liana	438	18	2016-06-12T20:55:06.000Z	['195587457', '195473280', '191881265', '191862578', '91822467']
286840174	dancehall	449.0	Gerald Davis	92	2	2016-12-27T13:06:12.000Z	['284987329', '83893603', '188124585', '199013442']
156495263	DanceHall	457.0	Chris Ba 4	55	9	2015-10-18T20:48:51.000Z	['204203179', '227558104', '210522594', '228376717']
126617125	Dancehall	455.0	user460900724	152	13	2015-07-19T20:58:19.000Z	['215132689', '207657033', '153797698', '196730214']
76775673	dancehall	473.0	chicken_swaggg	7	17	2015-01-31T07:34:37.000Z	['134452057', '163162273', '216420971', '227544506', '163013959']
634524408	dancehall	470.0	Loïc	10	81	2018-10-31T17:49:41.000Z	['158140898', '154685600', '187992688', '199228021', '203310271']
146772568	dancehall	431.0	Baby girl	12	190	2015-09-20T16:29:16.000Z	['224741999', '233634845', '235103512', '267163534', '267154741']
146920973	Dancehall	450.0	Gee22Gee	21	1	2016-09-03T21:29:18.000Z	['224477357', '224413881', '210522594', '146741948', '36572492']
149875910	Dancehall	476.0	Ludo Risse	114	8	2017-03-03T21:04:39.000Z	['98597608', '133081001', '79861139', '115014347', '35766063']
231030502	DanceHALL	422.0	itsredsuckaz	4	47	2016-07-08T14:50:44.000Z	['204400603', '245235704', '257175704', '252267781', '263716122']
359478279	Dubstep	438.0	New Music	262000	537	2017-10-12T18:32:49.000Z	['810063019', '643487754', '347319513', '476652528', '300233231']
17328792	Dubstep	435.0	Alle93	1620	203	2013-12-16T11:13:03.000Z	['117662484', '70690451', '104449478', '117435630', '125371566']
4159286	Dubstep	234.0	jordy	5035	1497	2013-03-19T17:10:00.000Z	['20879740', '4698655', '42531416', '34519516', '83012112']
2726705	Dubstep	489.0	5AVAGE 5OUND5	2463	624	2012-11-08T19:03:00.000Z	['66588883', '66494593', '25732850', '64006931', '63071427']
124041947	Dubstep	466.0	Mcsqaim	323	14	2015-07-11T00:37:34.000Z	['206020607', '209834559', '206113250', '204796458', '199109128']
167406325	Dubstep	446.0	Francisco Junior	38	1	2015-11-20T22:08:49.000Z	['131713700', '108272512', '90458315', '75600685', '9222014']
182502850	Dubstep	494.0	Tonybologna01	56	2	2017-03-25T00:13:09.000Z	['237377411', '240369742', '234366707', '238532751', '239574486']
14549722	DubStep	490.0	DJsoftware	24	22	2013-11-13T21:40:33.000Z	['279944112', '634297620', '632317572', '546133902', '444603378']
67119327	dubstep	464.0	ShyAnn Marie Lisa Wakeman	23	57	2014-12-26T08:41:44.000Z	['150745932', '156676597', '92658922', '142949904', '64896257']
27258856	Dubstep	489.0	Carroll Poche IV	17	1	2017-12-18T22:07:18.000Z	['132958681', '126427109', '125334302', '122643908', '119824378']
2194647	The Dark Knight Rises Soundtrack (preview)	2.0	Hans Zimmer	3298	639	2012-07-06T00:14:10.000Z	['51918642']
2382546	Hotline Miami - Official Soundtrack	16.0	DevolverDigital	431000	6194	2012-08-21T19:32:47.000Z	['57221297', '57197976']
817580724	Stranger Things: Soundtrack from the Netflix Original Series, Season 3	16.0	Legacy Recordings	750	38	2019-07-03T19:15:17.000Z	['592858443', '253844738', '214807077', '201293681', '253099846']
196375708	Soundtrack	437.0	+FINALGIRL+	123	5	2016-09-14T21:09:59.000Z	['246781944', '132586083', '37188724', '35281214', '237524138']
862408503	Country Music: A Film By Ken Burns (The Soundtrack)	95.0	Legacy Recordings	168	21	2019-09-06T13:42:04.000Z	['253508935', '330315246', '302196587', '653295989']
1038972202	soundtrack	488.0	Music	26	1	2020-04-24T14:15:30.000Z	['855661450', '388477986', '872069908', '53002798', '472383495']
70469817	Soundtrack	425.0	LUKE BLAND	26	3	2015-01-08T12:35:04.000Z	['134102466', '147253206', '167265846', '150607008', '124319683']
46386619	soundtrack	446.0	omar hagi	7	10	2014-08-09T18:57:00.000Z	['34562412', '56585518', '227349085', '196737314', '29663945']
1141031896	soundtrack	21.0	B9KJ	8	4	2020-10-06T19:48:05.000Z	['845144380', '902202352', '892706671', '310581700', '905705707']
460752627	j-hope - Hope World	7.0	BTS	372000	471000	2018-03-01T15:00:03.000Z	['407002644', '407002638', '407002635', '407002614', '407002608']
1089099811	Legends Never Die	21.0	Juice WRLD	215000	136000	2020-07-10T04:00:23.000Z	['855250234', '855250933', '855250867', '855250966', '805856467']
216191541	LIL UZI VERT Vs. THE WORLD	9.0	Lil Uzi Vert	280000	452000	2016-04-15T18:31:39.000Z	['259266135', '259259260', '245673410', '259260342', '259258214']
277954119	1017 vs The World	7.0	Lil Uzi Vert	231000	331000	2016-11-23T23:06:08.000Z	['294487157', '294487428', '294487684', '294488147', '294487876']
619965882	World	433.0	Selby Arsena	2	20	2018-10-10T02:31:27.000Z	['507566799', '510852723', '478426674', '475232226', '462906831']
330864225	JuiceWRLD 9 9 9	8.0	Juice WRLD	185000	155000	2017-06-15T20:40:46.000Z	['328259792', '328259811', '328259823', '328259853']
525799566	Goodbye & Good Riddance	15.0	Juice WRLD	207000	148000	2018-05-23T14:23:31.000Z	['445592553', '373180994', '328259811', '445445400', '445592559']
1011135667	Eternal Atake (Deluxe) - LUV vs. The World 2	32.0	Lil Uzi Vert	140000	7146	2020-03-13T00:00:00.000Z	['775483021', '775483975', '775483780', '775542334', '775483396']
74518816	world	0.0	user256340089	0	0	2015-01-23T04:54:37.000Z	[]
5021303	Lana Del Rey - Summertime Sadness (Remixes)	1.0	Lana Del Rey	156000	4927	2013-04-22T09:48:24.000Z	['82064302']
44555889	Lana Del Rey - Ultraviolence Remixes	10.0	Lana Del Rey	108000	2667	2014-07-24T15:14:14.000Z	['160101078', '160072403', '160072889', '160622858', '160622647']
37293504	Lana Del Rey - Blue Jeans Remixes	5.0	Lana Del Rey	6777	1723	2014-05-30T11:16:50.000Z	['44424160', '43295631', '42098158', '40995166', '40242970']
5021310	Lana Del Rey - Ride (Remixes)	8.0	Lana Del Rey	5488	1649	2013-04-22T09:48:43.000Z	['70214896', '66509187', '66407303', '66366023', '65551082']
5021326	Lana Del Rey - Blue Velvet (Remixes)	4.0	Lana Del Rey	5359	1648	2013-04-22T09:49:31.000Z	['65542986', '65537678', '65495010', '60429533']
344683704	Lana Del Rey	498.0	Ty Smith	1008	59	2017-08-12T06:22:25.000Z	['333318456', '215566510', '142740149', '105038607', '271217481']
37292906	Lana Del Rey - West Coast Remixes	9.0	Lana Del Rey	5190	1187	2014-05-30T11:10:19.000Z	['148686182', '148686181', '148686179', '148686168', '148499844']
1664367	Lana Del Rey - Born To Die (Remixes)	2.0	Lana Del Rey	4278	1016	2012-02-24T15:46:55.000Z	['34277361', '34275628']
1001085685	Aaron Cole	30.0	AmN	10	11	2020-02-27T18:59:56.000Z	['615289968', '344241803', '452770338', '519325176', '434619615']
732075738	Aaron Cole	30.0	Davin Ovando	1	0	2019-03-18T11:52:48.000Z	['452770338', '526212906', '344241803', '434619615', '519325176']
771898167	aaron cole	30.0	user288905392	6	0	2019-05-04T02:09:54.000Z	['344242201', '502153107', '519325176', '490298973', '452770338']
680496183	aaron cole	28.0	Tasha Coombs	1	0	2019-01-07T13:25:06.000Z	['344241803', '526212906', '524063154', '519325218', '508992894']
623976861	aaron cole	27.0	Elisha Arellano	6	0	2018-10-16T03:48:22.000Z	['508992894', '502153107', '490298973', '484386693', '475394199']
273135857	Aaron cole	21.0	Soundsfromzion	37	1	2017-06-22T20:11:33.000Z	['291484055', '291484025', '291484011', '291483975', '266557952']
48637961	yeah yeah	242.0	Aaron Cole 13	4	0	2014-08-28T10:37:41.000Z	['146927441', '163879178', '138712428', '160751842', '102381372']
765708270	Aaron cole	17.0	RealOneTweezy	4	0	2019-04-26T20:20:58.000Z	['519325218', '519325176', '508992894', '502153107', '490298973']
999627136	Aaron Cole	13.0	Jason Felix 1	65	0	2020-02-25T19:43:21.000Z	['425835084', '452770338', '519325176', '632785899', '344242159']
336953622	Aaron cole	10.0	User 946919432	4	2	2017-07-11T02:43:25.000Z	['291484025', '291483975', '291484055', '291484039', '291484011']
2787991	The Love Club EP	4.0	LordeMusic	144000	5073	2012-11-21T09:36:05.000Z	['68269181', '68269182', '68269185', '68269180']
286402416	Trance	458.0	User 840580694	1226	55	2017-06-21T11:56:50.000Z	['193481278', '299267075', '212855157', '176236594', '176204373']
25914985	trance	9.0	Samouy Krub	166	21	2014-03-07T20:45:25.000Z	['30178785', '30117655', '90419708', '13355270']
231232854	Trance	494.0	Nithin Rao	143	7	2016-06-05T11:25:42.000Z	['244215616', '267177359', '260856235', '262781741', '261789088']
473390325	Trance	485.0	katie's fun life	105	7	2018-03-16T03:03:20.000Z	['357999233', '379599911', '196298627', '294085370', '412165704']
